# Puzzles from the Lichess puzzle database (CC0), chosen by python/puzzles.py.
# id<TAB>fen<TAB>moves (UCI; the first is the opponent's)<TAB>rating<TAB>themes
8kIiF	2kr1r2/p2qn1p1/1pp1p2p/4P3/3NQ3/2R1P3/P5PP/1R4K1 w - - 2 23	d4c6 d7d1 b1d1 d8d1	1555	kingsideAttack mate mateIn2 middlegame sacrifice
OhIF3	K7/1PR5/4k3/8/8/8/6p1/5q2 w - - 0 54	b7b8q f1a6 b8a7 a6a7 a8a7 g2g1q	1557	advancedPawn attraction endgame promotion
EupmR	5r2/1p4bk/p7/1p6/4pN2/1P3qP1/P2Q3P/3R2K1 w - - 0 33	d2e2 f8f4 e2f3 f4f3	1557	endgame
qOQhj	3r2k1/p4pb1/1p4P1/2p5/4b1P1/2P1N1B1/PP1q4/K3RQ2 b - - 4 30	e4g6 e1d1 d2d1 e3d1	1558	middlegame
f3ZNR	8/1R6/5pPp/2bk1P1P/3r4/1p3K2/8/8 b - - 1 64	d4b4 b7b4 c5b4 g6g7 b3b2 g7g8q	1559	advancedPawn endgame promotion
uf62U	8/8/8/5pp1/3k3p/5P1P/2K1R1P1/r7 w - - 2 57	c2b2 d4d3 e2e5 a1g1 e5f5 g1g2	1561	endgame rookEndgame
XUpHQ	r3k1nr/pp3ppp/4p3/8/1P1B4/5K2/P2Q1PPP/q4b1R b kq - 1 17	e8c8 d2c2 c8b8 d4a1 f1g2 f3g2	1562	middlegame
jsDFj	r4b1r/pppkpQpp/2n1Nn2/3q4/8/3P4/PPP2PPP/R1BKR3 b - - 0 15	c6e5 e6f8 a8f8 f7d5 f6d5 e1e5	1562	discoveredAttack middlegame
kmS50	r6r/pp4pp/1kp1bp2/2n2n2/2P5/P1R2NB1/1P2BPPP/4K2R b K - 7 18	a8d8 b2b4 f5g3 b4c5	1564	middlegame
o3brz	r3r1k1/2qR1pp1/p4np1/1p4N1/2p1P2Q/P5bP/1PP1B1P1/5RK1 b - - 3 27	f6d7 h4h7 g8f8 f1f7	1564	kingsideAttack mate mateIn2 middlegame
Yzpcn	3r2k1/p4pp1/1p2b2p/8/P1P1P3/1P2Q1P1/1q3PBP/2R3K1 w - - 2 23	f2f4 d8d2 e3d2 b2d2	1564	endgame
gnIFX	r5k1/1ppbq1pp/p2p4/6P1/4P2P/2B5/PPP1Q3/2KR1r2 w - - 0 20	d1f1 d7b5 e2f2 b5f1	1565	endgame skewer
WJIAQ	8/6pp/p2k4/1p2p3/1P2K3/1P3PP1/7P/8 b - - 0 41	g7g5 e4f5 d6d5 f5g5	1567	endgame pawnEndgame
NljSK	2rqrbk1/1b2npp1/p3p2P/1p1pN3/1P2nP1Q/P1NBB2P/8/2R2R1K b - - 0 24	e7f5 h6h7 g8h8 e5f7	1568	advancedPawn deflection kingsideAttack mate mateIn2 middlegame
l7nLV	8/p1p5/1pP2K2/2k5/4P3/8/8/8 b - - 1 58	c5c6 e4e5 c6d7 f6f7 b6b5 e5e6	1569	endgame pawnEndgame quietMove
YyGqW	2r1r3/pp3pk1/8/1Q1p4/3Pp2q/2P1Bb2/PP3P2/2K3R1 b - - 1 25	g7f8 b5b4 e8e7 e3g5 h4g5 g1g5	1570	fork middlegame
MqwHi	r4r1k/pp1b2pp/2n5/4qp1P/2B1p2N/bP1P4/PB1P1PP1/2KRQ2R w - - 1 19	b2a3 e5a1 c1c2 c6d4	1571	mate mateIn2 middlegame
rXlxT	3r2k1/5ppp/p6q/3r4/3p4/1P1R2P1/P4PQP/3R2K1 w - - 4 27	d3d4 d5d4 d1d4 h6c1 g2f1 c1f1 g1f1 d8d4	1572	endgame
NL2ad	5r2/pb2Npk1/1p1q2pp/2rP4/7P/5B2/P2Q1PP1/4R1K1 b - - 0 28	f8e8 e7f5 g6f5 e1e8	1574	discoveredAttack middlegame
nfZrI	7Q/2pq4/2p1pkb1/3p2p1/p7/4B2P/6P1/n6K b - - 1 34	d7g7 e3d4 e6e5 d4e5 f6e5 h8g7	1574	attraction deflection endgame fork
CT2pC	7r/pp3p1k/2p2P2/5Q1p/1PP3n1/8/Pq4P1/3r1R1K b - - 4 31	h7g8 f5g5 g8f8 g5g7 f8e8 g7h8 e8d7 f1d1	1577	endgame fork
y4IF5	3rr1k1/5pp1/1qp2n1p/ppNb4/3P4/2P2BP1/PP4PP/R2Q1R1K w - - 2 22	d1d2 d5f3 f1f3 b6c5	1582	middlegame
EY8t7	1r4kr/pp6/1n1NNqpp/8/6n1/3Q4/PP3PPP/R3R1K1 w - - 2 24	h2h3 f6f2 g1h1 f2e1 a1e1 g4f2 h1g1 f2d3	1585	fork middlegame sacrifice
rN5ze	r3k2r/pp3pp1/2pbp3/8/2PP4/PP4q1/1B4B1/R2QR1K1 w kq - 0 19	d1f3 h8h1 g1h1 g3h2	1588	attraction kingsideAttack mate mateIn2 middlegame pin sacrifice
edNIZ	4q3/1R3pk1/3Q2pp/1P2p3/4P3/4K2P/r7/8 b - - 2 48	e8c8 d6e5 g7g8 b7b8 c8b8 e5b8	1591	endgame pin
J0I72	rnb2rk1/pppp1pbp/6p1/4P3/2P1q3/5N2/PP1K2PP/RNBQ1B1R w - - 2 9	b1c3 g7h6 f3g5 h6g5	1591	mate mateIn2 opening
X48FR	r7/pp4k1/1qnppp2/1B1p1bpQ/3P4/2P1PN2/PP1NKP2/R7 w - - 3 19	a2a4 a8h8 h5h8 g7h8	1595	middlegame trappedPiece
t5CAa	2r4r/p1k1b1pp/Q3p3/3pNp2/3P1P2/4B3/2qN1KPP/n7 b - - 5 22	e7b4 a6a7 c7d8 a7d7	1595	fork mate mateIn2 middlegame
OSq2Y	6k1/ppN3p1/3pq2p/6b1/2P5/1P1Q2P1/P3r1KP/5R2 w - - 3 30	f1f2 e2f2 g2f2 e6f7 f2g2 f7c7	1596	attraction endgame fork
ZwzEh	4rrk1/1p3p2/p1p3qp/2PpRRn1/1P1P1p2/P2Q1P2/6PP/2N3K1 b - - 10 26	f7f6 f5g5 g6g5 e5g5	1597	kingsideAttack middlegame pin
DHaus	8/p2N1R1p/1kp5/2p5/P7/1P2b2r/1BP3r1/1K6 b - - 4 37	b6a5 b2c3 a5a6 d7b8 a6b6 a4a5 b6b5 f7b7	1597	endgame mate
mscJN	4Q1k1/1pqn2r1/p7/2p5/2Pr3P/1P4P1/P7/5RK1 b - - 2 34	d7f8 f1f8 g8h7 f8h8	1598	endgame mate mateIn2
vcw4N	3r3r/1k1n3p/1p3qp1/1b1p1p2/3P1Q2/R4N2/1PP2PPP/4R1K1 b - - 3 22	h7h6 a3a7 b7a7 f4c7 a7a6 e1a1 b5a4 a1a4	1598	attraction middlegame sacrifice
gHd2c	6r1/4pk2/p1Pp1pnQ/1p4p1/3NP3/4BP1P/PP4PK/4q3 b - - 2 32	e1e3 h6h7 g8g7 h7g7 f7g7 d4f5 g7f7 f5e3	1599	attraction endgame fork sacrifice
9SL0F	1K6/P1r5/3k2p1/7p/1P6/8/7P/8 b - - 4 44	c7a7 b8a7 d6c6 a7a6 h5h4 b4b5 c6c7 a6a7	1600	defensiveMove endgame exposedKing hangingPiece
SonyZ	4r3/pp3ppk/n1p1r2p/8/2q2BR1/P1P2B1P/8/2Q2R1K w - - 2 30	f4h6 c4f1 c1f1 e6e1 g4g7 h7h6 g7g1 e1f1	1600	middlegame pin sacrifice
6hfWJ	r4r2/p3N1k1/5npp/3p4/3P4/1Q4Pq/PP3P2/4RRK1 w - - 3 26	e7d5 f6g4 e1e7 g7h8 e7h7 h8h7	1601	defensiveMove middlegame
hmt2F	7r/1Qpqkp2/4rb2/1R5p/8/4P1P1/5P1P/2R3K1 b - - 7 28	f6e5 b5e5 e6e5 c1c7	1603	middlegame pin
TdVwc	r2qk2r/1pp2p2/p1nbb2p/3p4/3P4/PQNBP1B1/1P3PP1/2R2RK1 w kq - 5 20	b3b7 c6a5 b7a8 d8a8	1604	middlegame trappedPiece
N6p9I	2r1r1k1/1b4pp/p2q1p2/1p1p4/1P1P4/P1N2QP1/3n1PBP/R3R1K1 w - - 4 23	f3f5 e8e1 a1e1 c8c3 e1e8 g8f7	1609	middlegame
cYoM6	4k3/8/5K2/2r3p1/6B1/5prP/8/3R4 b - - 1 58	f3f2 g4h5 e8f8 d1d8	1610	endgame mate mateIn2
ZjEBe	8/p3b3/kppr4/4pQP1/1P6/5K2/P7/8 w - - 1 48	g5g6 d6f6 f3g4 f6f5 g4f5 e7f8	1611	endgame pin
os8Nt	r3r1k1/p3q1p1/1p2pp1p/2bn4/4Q3/2P2NBP/PP2RPP1/3R2K1 w - - 2 23	d1d5 e6d5 e4d5 e7f7 e2e8 a8e8	1611	middlegame
fxPSQ	7k/R7/4BP1p/6p1/3p4/n2P2P1/4p1KP/1r6 b - - 0 43	e2e1q a7a8 b1b8 a8b8 h8h7 e6f5	1613	endgame exposedKing fork mate mateIn3
R1hX0	8/3ppk1Q/5rp1/p1pq1p2/Pp6/3P1P2/1PP2P2/2K4R b - - 5 31	f7e6 h1e1 e6d6 h7e7	1614	endgame
FFrQU	1k6/2p5/1p1rp2p/6p1/QP3p2/4q2P/6bK/R7 b - - 1 37	d6d2 a4e8 d2d8 e8d8 b8b7 d8a8	1615	endgame mate mateIn3
0eUnH	8/8/2p2k1p/p4p1P/2PP4/1P2K3/8/8 w - - 3 37	d4d5 c6d5 c4d5 f6e5 d5d6 e5d6 e3f4 d6e6	1616	defensiveMove endgame pawnEndgame
jmHZu	2r2k2/2q2p2/p7/2n1p3/1p2Q3/8/PPPR2BP/2K1R3 w - - 3 26	e4e5 c5d3 c1b1 d3e5	1619	middlegame pin
t3ujO	7k/8/p4q1p/1p3p2/5n2/5PK1/PP2Q1PP/8 w - - 0 42	g3f4 f6g5 f4e5 g5e7 e5f5 e7e2	1621	endgame skewer
WSScA	5k2/4qp2/1np1p2n/3pP1rN/3r3p/1P1BQ2P/2P2P2/5R1K b - - 1 26	c6c5 h5f6 g5g6 d3g6 f7g6 e3h6	1622	capturingDefender middlegame
Cg8Nj	8/6R1/3r2p1/3n1pKp/5P2/4kP1B/7P/8 w - - 6 57	g7g6 d6g6 g5g6 d5f4 g6f5 f4h3 f5g6 h3f4	1623	attraction endgame fork
pQr6x	4b1k1/rr4p1/4N2p/3p1R2/2pP3Q/p1Pn2P1/Pq4PP/R2B2K1 b - - 0 32	b2a1 f5f8 g8h7 e6g5 h7g6 h4h5	1623	fork mate mateIn3 middlegame pin
QR1op	7k/2pr2p1/p7/3pB1Pp/1P1Q4/P2PP3/r3q3/2KR3R w - - 4 29	h1h2 a2c2 c1b1 e2d1	1629	deflection mate mateIn2 middlegame
0V2aL	2r2r1k/6pp/pqNp2p1/1p1P4/4n3/1Q2R2P/PP3P2/2R3K1 w - - 1 26	e3e4 b6f2 g1h1 f8f3	1629	kingsideAttack middlegame
jXBvY	2r2rk1/p1q2pp1/1p2p2p/4Qn2/8/4PN2/PP1R1PPP/5RK1 b - - 4 20	f8d8 e5c7 c8c7 d2d8	1631	capturingDefender middlegame
YMAeo	r3k2r/ppp2ppp/3b4/3pq3/8/2NPPB1b/PPP3P1/R1BQ1RK1 w kq - 0 13	c3d5 e5h2 g1f2 d6g3 f2e2 h3g2	1635	deflection kingsideAttack middlegame pin
9HWla	r3r1k1/pp3ppp/2qpR3/5n2/2B5/2Q5/PBP2PPP/1R4K1 b - - 0 20	f7e6 g2g4 d6d5 g4f5	1635	middlegame
lqKaS	r3kb1r/p2bpn1p/1q3pp1/1B6/P2p4/2B5/1PPN1PPP/R2QK2R w KQkq - 2 14	d2c4 b6e6 d1e2 e6e2	1636	opening
ERGdC	r1b1r1k1/ppp3pp/3q4/2b1p1N1/3pQ3/1P6/PBPP2PP/2KR3R b - - 0 16	d6h6 e4d5 c8e6 g5e6 h6e6 d5c5	1636	fork middlegame
zDMPp	3rk3/1p3p1p/p7/5Q2/1P2p1n1/P5Pb/2P1qP1P/R3R1K1 b - - 1 26	e2c2 e1e4 e8f8 e4e8 d8e8 f5c2	1638	discoveredAttack middlegame
eBh3P	r2k3r/pppnb2p/4p1pP/4p3/4P3/2N1PN2/PPP3P1/2KR3R b - - 0 15	h8f8 f3e5 e7d6 e5d7 d8d7 e4e5 d7e7 e5d6	1640	middlegame pin
7vUhd	r2q1k2/pp1bbp2/3N3p/2p5/B7/2N3P1/PPP2P1P/2KRR3 b - - 0 17	e7d6 d1d6 d8g5 f2f4	1642	middlegame
vjAMn	r1b2rk1/2qpbpp1/p3p2p/1p6/6Q1/2PPBN2/P4PPP/2R1R1K1 b - - 1 16	g8h7 g4e4 f7f5 e4a8 c8b7 a8a7	1643	fork middlegame
684EF	1rk2r2/1bp3Qp/p5n1/1p3qP1/1P6/7B/1B3P2/3RR1K1 b - - 5 34	f5h3 g7f8 g6f8 e1e8	1645	mate mateIn2 middlegame sacrifice
bvWsg	5rk1/1pq4p/p4rp1/2Pp1n2/3Pp1P1/P2BP3/4QR1P/5RK1 w - - 0 26	d3c2 f5g3 f2f6 g3e2	1646	kingsideAttack middlegame
L6bOz	8/5p1k/5Qpp/8/5PK1/4P1P1/PP6/3q4 w - - 4 46	g4h3 d1h1 h3g4 h1h5	1649	endgame mate mateIn2
nJDTC	r3r1k1/pbp1R1pp/1p1q1np1/8/3P4/5N2/PP1NQPPP/4R1K1 b - - 5 18	b7a6 e7e8 a8e8 e2a6 e8e1 f3e1	1650	middlegame
BKKF6	3rk2r/pp3ppp/4pn2/q7/1nP3b1/P2P1N2/1P2BPPP/RN1QK2R w KQk - 0 11	d1d2 b4c2 e1d1 a5d2	1650	discoveredAttack middlegame pin
SUl8p	4Rq2/Q2P3p/5ppk/p3n3/P2r4/7P/5PP1/6K1 b - - 2 39	f8d6 a7d4 d6d4 d7d8q d4a1 g1h2	1652	advancedPawn endgame promotion
dXdUc	2r1r2k/1q3ppp/pQ3b2/5P2/8/1P1PBb2/RPP3PP/5R1K w - - 0 26	f1f3 b7b6 e3b6 e8e1	1653	middlegame
5ypD5	3r2k1/3R1ppp/1p2rq2/p1p5/Q3n3/2P1B2P/PP3PP1/5RK1 b - - 3 20	e6d6 d7d8 d6d8 a4e4	1653	middlegame
F0kFF	8/1P5p/7P/1k6/pB3b2/P7/2K1p3/8 w - - 6 53	b7b8q f4b8 c2d2 b8f4 d2e2 f4h6	1653	endgame exposedKing hangingPiece
BbiPI	1qr4k/3R2pp/8/5Q2/3P1P2/4P2P/1p4PK/8 w - - 0 46	f5f7 c8g8 d7b7 b2b1q	1656	advancedPawn endgame promotion quietMove
STMxl	r4rk1/3n3p/b1qPp1pQ/p7/N5P1/1P3P2/1PP5/2KR3R b - - 0 22	d7f6 g4g5 f6h5 h1h5	1658	middlegame
05jP1	7k/6p1/3K2Bp/7P/5r2/8/8/8 b - - 3 69	f4e4 g6e4 g7g6 h5g6	1663	endgame hangingPiece
135ei	6rk/1p3p1p/p4PpQ/8/6rP/PPB1RK2/2q2P2/8 b - - 16 43	g4g1 h6g7 g8g7 f6g7 h8g8 e3e8	1669	advancedPawn endgame mate mateIn3 sacrifice
H3y9W	1k3r1r/pp2q3/4p3/3pP2p/P1bQ4/R1B5/5PP1/1NR3K1 w - - 4 28	b1d2 e7a3 c1a1 a3e7 d2c4 d5c4	1669	hangingPiece middlegame quietMove
dsYJc	2r2r1k/p1p2pqp/2Q5/5N2/8/1P5P/P1P3P1/5R1K b - - 14 27	g7g6 c6c3 f7f6 f5e7 g6g7 e7c8	1671	endgame fork
gCIUd	rn2kb1r/2q2pp1/bBp2n1p/p3p3/P1B1P3/2N2N1P/1PP1QPP1/R4RK1 b kq - 0 12	a6c4 b6c7 c4e2 c3e2	1671	middlegame
ofleI	r1bq1rk1/ppp4p/3p1p2/3Nn2Q/2P1P3/P1P3PP/6BK/R4R2 b - - 1 19	c7c6 d5f6 f8f6 h5g5	1672	kingsideAttack middlegame sacrifice
1f1d5	r1bq1r1k/pp2n1pB/2nbp3/2ppp2Q/3P1P2/2P1P2R/PP1N2PP/R1B3K1 b - - 1 13	f8f6 h7g6 h8g8 h5h8	1674	discoveredAttack kingsideAttack mate mateIn2 middlegame
w0ELh	r4rk1/pp3ppp/4p3/7N/2p3Q1/8/P2N1PPP/q4RK1 b - - 1 19	a1c3 d2e4 f7f5 e4f6 c3f6 h5f6	1674	kingsideAttack middlegame pin
PHUAw	rq2nrk1/3N1pp1/p7/1Np3Q1/2Pp4/3P3P/PP1K1PR1/8 b - - 2 29	b8b7 d7f6 e8f6 g5g7	1675	deflection kingsideAttack mate mateIn2 middlegame pin sacrifice
88Fdt	rn2k2r/2p2ppp/pp1bp3/8/5P1q/P7/1PQ1B2P/1RBK2R1 b kq - 6 23	h4h2 e2b5 a6b5 c2h2	1677	discoveredAttack middlegame
aUCn8	4k3/1b2bp2/p3p1p1/1p2P1P1/4NP1r/3PQ1Np/qP5P/2R3K1 w - - 0 27	e3b6 a2b2 c1c8 b7c8	1677	middlegame
9h2Dt	rnb1kb1r/p2ppppp/8/qB2P3/1nPQ4/N7/PP3PPP/R1B1K1NR w KQkq - 3 8	c1d2 a5a3 d4e4 a3b2	1680	opening
OLCJq	4r1r1/1k2q3/1pp1bRp1/p3N1Qp/P1p2N1P/1P6/2P3P1/2K5 b - - 1 34	e6f5 f6f7 e7f7 e5f7	1682	middlegame pin
mNsw7	1r4k1/p6p/1p3qp1/4n3/3BQ3/8/PP2N1PP/7K w - - 0 25	e4e5 f6e5 d4e5 b8e8 e5c3 e8e2	1683	endgame
HhlKj	2kr3r/ppp2pp1/2p1bn2/6Bp/1b1qPP2/2NP3P/PPPQB1P1/R3KR2 w Q - 5 13	a2a3 f6e4 a3b4 e4d2	1684	middlegame
GvLMu	1r2r1k1/p2q1ppp/4Nn2/2pp4/8/2PB1Q1P/PP2RPP1/5RK1 b - - 0 21	e8e6 d3f5 d7d6 f5e6	1685	middlegame
Ze4Lv	5rk1/1p2rppp/p7/P3PN2/1p1q4/7P/4QPP1/1R4K1 b - - 3 32	e7e5 f5d4 e5e2 d4e2	1685	endgame
OnWiK	2kr1r2/ppp5/2pqpQ1R/8/4P3/2NPB1P1/PPP2K2/1R6 w - - 1 19	e3f4 f8f6 h6f6 d6d4 f2e2 d4f6	1690	attraction fork middlegame pin
eyhS3	r3k2r/1pp2pp1/1p1p2np/4p2q/2B1P3/2PP4/PP1N1PQn/R3R1K1 w kq - 0 18	g2h2 h5g5 g1h1 g5d2	1692	fork middlegame
AdmBq	8/6Bp/1PQ3p1/p2p1k2/P3q3/3K2PP/1P6/8 w - - 1 47	d3c3 d5d4 c3d2 e4c6	1692	discoveredAttack endgame
2Lv3c	8/5pp1/8/p3k2p/PpK4P/1P3P2/6P1/8 b - - 1 40	e5f4 c4b5 g7g5 h4g5	1693	endgame pawnEndgame
dNril	k7/1p1q1p2/p1pPbQ2/1r6/8/7P/6B1/3R3K b - - 12 41	e6h3 f6h8 d7c8 h8h3	1698	endgame
0uPtn	r3k2r/ppp3p1/3q1p2/2b1pb1p/2Pn2n1/P1NP1N2/1P1BBPPP/R2Q1RK1 w kq - 2 13	f3d4 e5d4 d2f4 d6f4	1700	middlegame
lGGSL	r2q1rk1/p5bp/1n1pp1p1/2p5/1pP3n1/1P2P1P1/PBQ1NPKP/RN3R2 w - - 2 16	b2g7 f8f2 f1f2 g4e3 g2h1 e3c2	1700	fork middlegame sacrifice
6j87L	5K1R/8/5k2/8/2r5/8/8/8 w - - 11 71	f8g8 f6g6 g8f8 c4c8 f8e7 c8h8	1702	endgame rookEndgame skewer
UMJNA	2r2r1k/p5pp/1p1p1p2/3Pnq2/8/PQ5P/1P3PPB/3RR1K1 w - - 0 24	b3b4 e5d3 d1d3 f5d3	1703	fork middlegame
5ctrW	5k2/p3pp2/5n2/4pPR1/8/1P2p3/1PPr2P1/2R4K w - - 0 37	h1g1 e3e2 c1e1 d2d1 g1f2 f6e4 f2e2 d1e1 e2e1 e4g5	1705	advancedPawn endgame fork pin
fHkuE	2r3k1/1p3p2/4p2p/p3Q1P1/P3b3/1q6/3RBPP1/6K1 b - - 0 33	c8c1 g1h2 c1h1 h2h1 b3h3 e5h2	1706	defensiveMove endgame
ur3rO	1n1r3r/2p1pp2/1kBp2bp/2pPb3/4P1P1/R2RBP2/PPP4P/1K6 b - - 7 25	b8c6 d3b3 c6b4 b3b4	1708	mate mateIn2 middlegame pin
LVZjK	r3kb1r/ppq2ppp/4b1n1/2Ppn1B1/1P6/P1N2N2/5PPP/R2QKB1R w KQkq - 1 12	c3d5 e5f3 g2f3 c7e5	1709	clearance middlegame
IoKrz	3r2k1/2p1b1p1/2p1p2p/p3P3/P1P1pP2/3rB2P/1P4P1/3RR1K1 w - - 2 22	d1d2 d3d2 e3d2 d8d2	1709	endgame
7t9vb	rn2kb1r/pppq1ppp/5n2/4p3/2B1P1b1/2N2N2/PPPP2PP/R1BQK2R w KQkq - 4 7	e1g1 g4f3 d1f3 d7d4 g1h1 d4c4	1710	fork opening
3CbvH	3r2k1/2p2rp1/p1qn1p2/4pP2/1pP1P1Q1/1P2PKR1/1P1N4/3R4 b - - 4 29	d6e4 g4e4 c6e4 f3e4	1713	middlegame
uCJJq	r4rk1/pp3ppp/1q1p1b2/2p2b2/2Q1n2P/2P1BN2/PPP2PP1/1K1R1B1R w - - 2 15	f3g5 e4c3 c4c3 f6c3	1716	middlegame pin
Z2VUq	Q7/p4pk1/qp2r3/2p1P3/8/1PP3Pb/P4P1P/4R1KB w - - 3 32	h1d5 e6e5 e1c1 a6e2	1716	endgame
jveK4	r2q1knr/pp1np1b1/2p2pQp/4B1p1/2pP4/2N2BP1/PP2PP1P/R4RK1 b - - 0 13	f6e5 f3h5 d8e8 g6f5 g8f6 h5e8	1716	discoveredAttack middlegame pin quietMove
DezFP	3r1rk1/1pp2ppp/1b3qn1/pP1B4/P2pP3/3Q2B1/5PPP/1R1R2K1 b - - 2 19	c7c6 b5c6 b7c6 b1b6	1717	discoveredAttack middlegame
AeknZ	5Q2/ppp2p1k/3p1qp1/8/2P5/8/PB4PP/1K3n2 b - - 1 32	f6f5 b1a1 f7f6 b2f6 f5f6 f8f6	1722	endgame
qMsh8	4r1k1/p4p1p/1p2qQp1/2prP3/8/1P4P1/P3RP1P/4R1K1 b - - 3 25	d5e5 f6e5 e6e5 e2e5 e8e5 e1e5	1727	endgame
IM6F5	r3k2r/pp3ppp/2pb1q2/4n3/4P3/1BQ5/PP3PPP/RN2K1NR w KQkq - 0 13	g1f3 d6b4 f3e5 b4c3 b1c3 f6e5	1729	middlegame pin
SMs0e	r1bk3N/ppp2Qpp/8/3pp3/2Bnn2q/8/PPPP2PP/RNB3KR w - - 2 11	c4d5 h4e1 f7f1 d4e2	1729	fork mate mateIn2 middlegame
RvabR	rn1qk2r/pp4pp/2p1P3/3p4/6n1/1B1Q4/PPP2KPP/RNB4R w kq - 1 12	f2g1 d8b6 c1e3 g4e3	1731	opening
baMXm	8/8/8/ppk5/4P3/P1K5/8/8 w - - 0 45	c3b3 c5d4 b3c2 d4e4 c2d2 e4d4	1734	defensiveMove endgame pawnEndgame
zmBsx	8/3kp2P/6R1/4b3/8/1pp5/3K4/8 w - - 0 47	d2c1 e5f4 c1d1 c3c2	1735	advancedPawn endgame
OkWRL	4r1k1/6p1/R1p2p1p/2Pp4/1Q1P4/5P1P/2b1BKP1/2q5 w - - 5 30	b4c3 e8e2 f2e2 c2d1 e2d3 d1e2 d3e2 c1c3	1738	attraction deflection endgame sacrifice
2kJtr	4nrk1/p4pp1/8/2p1pNQ1/2P1P3/7P/PP3PPK/3q4 b - - 2 28	d1e2 f5e7 g8h7 g5h4 e2h5 h4h5	1738	endgame mate mateIn3
HZUbd	r1b1k2r/ppp3pp/2np4/4p1qn/2B1Pp2/P1NP3P/1PP1NBPK/R2Q3R w kq - 0 13	e2g1 g5g3 f2g3 f4g3	1738	mate mateIn2 middlegame sacrifice
U01VI	2RK3Q/8/4p3/4qb2/5k2/8/8/8 w - - 0 83	h8e8 e5d6 e8d7 d6d7 d8d7 e6e5 d7d6 f5c8	1739	discoveredAttack endgame skewer
4d5Z2	4r3/5pk1/1p1N2r1/2p1n2Q/PpPp4/1P1Pq2P/5RPK/5R2 b - - 7 38	g6d6 f2f7 e5f7 f1f7 g7g8 h5h7	1739	mate mateIn3 middlegame
N5pgX	2r1q3/3b1k2/4p2p/3p1p2/8/1Q1B4/PPP2P1P/2K3R1 w - - 1 28	c2c4 d5c4 d3c4 d7b5	1742	endgame fork
noHIj	rnbqkb1r/4nppp/p7/1P6/2p5/5N2/1PPPQPPP/RNB1K2R w KQkq - 0 10	e2c4 a6b5 a1a8 b5c4	1743	opening
DDH17	8/5pk1/p5pp/1p1Q4/8/2P3P1/Pq3P1P/6K1 w - - 2 30	d5b3 b2b3 a2b3 a6a5	1743	defensiveMove endgame
F2B9h	8/3PQpk1/6p1/8/5q1p/1P3PNP/6PK/8 w - - 0 42	d7d8q h4g3 h2g1 f4c1 d8d1 c1d1 e7e1 d1e1	1747	endgame mate
0bCqC	3q2k1/7p/pp2b1pP/2p2p2/P1P2P2/1P1r2P1/1Q5K/3R4 b - - 0 31	d3d7 b2g7 d7g7 d1d8 g8f7 h6g7	1747	advancedPawn endgame
7pUFr	r1bqk3/6br/1pp2n2/p3B1p1/8/4P3/P1PP1P2/RN1QK1NR w KQq - 0 14	e5f6 h7h1 f6d8 h1g1	1749	opening pin
UbmCD	8/8/1p6/p4rk1/P1P3p1/1P1R2K1/8/8 w - - 4 48	d3d5 f5d5 c4d5 g5f5 b3b4 a5b4	1750	endgame rookEndgame
gB8JR	br3rk1/p1R3bp/5qp1/3p4/3N1P2/P2B1NnP/Q5P1/2R3K1 b - - 0 29	f6f4 c7g7 g8g7 d4e6 g7g8 e6f4	1750	attraction fork middlegame sacrifice
J1Pbi	r1bqk2r/1ppp1p1p/p1n2np1/2b1p3/2B1P3/P1NP1Q2/1PP2PPP/R1B1K1NR b KQkq - 0 7	d7d6 c1g5 c6d4 f3f6 d8f6 g5f6	1750	opening
tiYwa	8/1p1n1pk1/2pP2pp/2P1r3/NR6/7P/1P4P1/6K1 b - - 0 29	d7c5 a4c5 e5c5 b4d4	1753	defensiveMove endgame
bkp1R	2r3k1/4pp1p/3p2p1/3P4/8/R1NbPBPP/P2p3K/8 w - - 2 29	h2g2 c8c3 a3c3 d3e4 f3e4 d2d1q	1754	advancedPawn deflection endgame promotion sacrifice
owOPV	3B4/p2k3p/5Qn1/8/PP3pP1/6qP/6b1/4RBK1 w - - 4 42	e1d1 g2d5 f1g2 g3g2	1757	discoveredAttack mate mateIn2 middlegame
pQQRP	r3r1k1/pp2q1pQ/2p2p2/3p2P1/5P2/2P5/PPP3B1/2K4R b - - 0 24	g8f7 g5g6 f7e6 h1e1 e6d6 e1e7	1760	endgame skewer
zYEa2	r2q1Rk1/1pp4p/6p1/3pP3/p1n1p3/2P1P3/PP4PP/R1BQ2K1 b - - 0 19	d8f8 d1d5 f8f7 e5e6 f7e7 d5c4	1764	endgame fork
c0vJj	r1b1kb1r/ppp1qppp/8/4n3/2BQ4/8/PPPB2PP/RN3RK1 b kq - 1 11	e7c5 c4f7 e5f7 f1e1	1767	opening sacrifice
rfPaj	6k1/pp2r1pp/2n4B/3q1R2/3pp1Q1/3P4/1PP3PP/6K1 b - - 5 25	d5e6 h6g7 e6f5 g4f5	1769	endgame
Kx3fa	5B2/p5pk/6p1/3Q2Pp/6qP/P2p4/1P3PK1/8 w - - 2 34	g2f1 g4e2 f1g2 d3d2 d5d7 e2g4 d7g4 h5g4	1772	advancedPawn endgame
8WjII	2b5/p2N4/3kP1p1/5p2/4p3/2P3K1/P5PP/8 b - - 3 37	c8d7 e6d7 d6d7 g3f4 g6g5 f4e3	1775	advancedPawn endgame
